token_0,BIO_tag_0
(,O
DBD,b-penyakit
),O
.,O
Tercatat,O
ada,O
47,b-lokasi
orang,e-lokasi
meninggal,O
akibat,O
DBD,b-penyakit
sejak,O
Januari,b-waktu
hingga,O
akhir,O
Juni,b-waktu
2020,e-waktu
.,O
Hal,O
itu,O
diungkapkan,O
Kepala,O
Dinas,O
Kesehatan,O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
Yulianto,O
Prabowo,O
saat,O
menjawab,O
pertanyaan,O
wartawan,O
lewat,O
video,O
.,O
Ia,O
mejelaskan,O
jumlah,O
kasus,O
DBD,b-penyakit
di,O
Jateng,O
hingga,O
bulan,O
Juni,O
yaitu,O
ada,O
3.189,b-korban
kasus,e-korban
.,O
``,O
Sampai,O
akhir,O
Juni,O
kemarin,O
jumlah,O
kasus,O
 ,b-penyakit
DBD,O
ada,O
3.189,b-korban
kasus,e-korban
dan,O
yang,O
meninggal,O
47,O
orang,O
",",O
',O
kata,O
Yulianto,O
",",O
Jumat,b-waktu
(,O
3/7/2020,b-waktu
),O
.,O
Dengan,O
jumlah,O
tersebut,O
",",O
insiden,O
rate,O
kasus,O
DBD,b-penyakit
di,O
Jawa,b-penyakit
Tengah,e-penyakit
yaitu,O
"9,16",O
kasus,O
per,O
100,O
ribu,O
penduduk,O
.,O
Yulianto,O
juga,O
menjelaskan,O
tingkat,O
kematian,O
atau,O
case,O
fatality,O
rate,O
(,O
CFR,O
),O
DBD,O
di,O
wilayahnya,O
sekitar,O
"1,47",O
persen,O
dari,O
total,O
jumah,O
kasus,O
.,O
``,O
Jumlah,O
kasus,O
meninggal,O
dibagi,O
kasus,O
DBD,b-penyakit
dikalikan,O
100,O
persen,O
",",O
ada,O
"1,47",O
persen,O
.,O
Semakin,O
kecil,O
semakin,O
baik,O
",",O
',O
jelasnya,O
.,O
Jakarta,b-lokasi
-,O
Kasus,O
penularan,O
penyakit,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
kian,O
meningkat,O
di,O
tengah,O
pandemi,O
Corona,O
.,O
Bahkan,O
",",O
menurut,O
data,O
Kementerian,O
Kesehatan,O
(,O
Kemenkes,O
),O
RI,O
",",O
saat,O
ini,O
sudah,O
ada,O
lebih,O
dari,O
70,b-korban
ribu,e-korban
kasus,O
DBD,b-penyakit
di,O
Indonesia,b-lokasi
.,O
``,O
Kasus,O
DBD,b-penyakit
di,O
Indonesia,b-lokasi
minggu,O
dari,O
minggu,O
ke,O
1,O
sampai,O
dengan,O
minggu,O
ke,O
27,O
dari,O
tahun,O
2020,b-waktu
jumlah,O
kasus,O
DBD,b-penyakit
lebih,O
dari,O
70,O
kasus,O
.,O
Kasusnya,O
tersebar,O
di,O
34,O
provinsi,O
dan,O
465,O
kabupaten/kota,O
dengan,O
jumlah,O
kematian,O
hampir,O
500,O
orang,O
",",O
',O
kata,O
anggota,O
tim,O
komunikasi,O
Gugus,O
Tugas,O
Percepatan,O
Penanganan,O
COVID,O
-,O
19,O
",",O
dr,O
Reisa,O
Broto,O
Asmoro,O
",",O
lewat,O
siaran,O
BNPB,O
",",O
Jumat,b-waktu
(,O
3/7/2020,b-waktu
),O
.,O
Tak,O
hanya,O
itu,O
",",O
kasus,O
penularan,O
DBD,b-penyakit
pun,O
mayoritas,O
terjadi,O
di,O
wilayah,O
yang,O
juga,O
memiliki,O
kasus,O
COVID,O
-,O
19,O
di,O
Indonesia,O
",",O
seperti,O
Jawa,b-lokasi
Barat,e-lokasi
",",O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
Jawa,b-lokasi
Timur,e-lokasi
",",O
Nusa,b-lokasi
Tenggara,i-lokasi
Timur,e-lokasi
(,O
NTT,b-lokasi
),O
",",O
Lampung,b-lokasi
",",O
dan,O
Sulawesi,b-lokasi
Selatan,e-lokasi
.,O
Cimahi,b-lokasi
-,O
Seorang,O
bocah,O
berusia,O
8,O
tahun,O
warga,O
Kelurahan,b-lokasi
Setiamanah,e-lokasi
",",O
Kecamatan,b-lokasi
Cimahi,i-lokasi
Tengah,e-lokasi
",",O
Kota,b-lokasi
Cimahi,e-lokasi
meninggal,O
dunia,O
akibat,O
Demam,b-penyakit
Berdarah,i-penyakit
Dengue,e-penyakit
(,O
DBD,b-penyakit
),O
pada,O
Mei,O
lalu,O
.,O
Kepala,O
Seksi,O
Pengendalian,O
dan,O
Pemberantasan,O
Penyakit,O
Menular,O
pada,O
Dinas,O
Kesehatan,O
Kota,b-penyakit
Cimahi,e-penyakit
Romi,O
Abdurahkman,O
mengatakan,O
bocah,O
tersebut,O
mengalami,O
syok,O
saat,O
menjalani,O
perawatan,O
di,O
rumah,O
sakit,O
.,O
``,O
Iya,O
betul,O
ada,O
seorang,O
pasien,O
DBD,b-penyakit
meninggal,O
dunia,O
.,O
Anak,O
perempuan,O
berusia,O
8,O
tahun,O
warga,O
Cimahi,b-lokasi
Tengah,e-lokasi
.,O
Kondisinya,O
sudah,O
syok,O
saat,O
dibawa,O
ke,O
rumah,O
sakit,O
",",O
',O
ungkap,O
Romi,O
",",O
Jumat,b-waktu
(,O
3/7/2020,b-waktu
),O
.,O
Bekasi,b-lokasi
-,O
Dinas,O
Kesehatan,O
Kota,O
Bekasi,b-lokasi
mengungkap,O
penyebaran,O
kasus,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
selama,O
2020,b-waktu
.,O
Ditemukan,O
684,b-korban
kasus,e-korban
DBD,b-penyakit
.,O
Data,O
tersebut,O
terpampang,O
dari,O
rilis,O
Dinas,O
Kesehatan,O
Kota,O
Bekasi,b-lokasi
yang,O
diberikan,O
Kepala,O
Bidang,O
Pencegahan,O
dan,O
Pengendalian,O
Penyakit,O
(,O
P2P,O
),O
Dinas,O
Kesehatan,O
Kota,O
Bekasi,b-lokasi
",",O
Dezi,O
Syukrawati,O
",",O
kepada,O
detikcom,O
",",O
Jumat,b-waktu
(,O
26/6/2020,b-waktu
),O
.,O
Data,O
ini,O
dihimpun,O
dari,O
Januari,O
sampai,O
Mei,b-waktu
2020,e-waktu
.,O
Berikut,O
ini,O
rinciannya,O
:,O
1,O
.,O
Januari,b-waktu
:,O
75,b-korban
kasus,e-korban
2,O
.,O
Februari,b-waktu
:,O
97,b-korban
kasus,e-korban
3,O
.,O
Maret,b-waktu
:,O
165,b-korban
kasus,e-korban
4,O
.,O
April,b-waktu
:,O
178,b-korban
kasus,e-korban
5,O
.,O
Mei,b-waktu
:,O
169,b-korban
kasus,e-korban
.,O
Sementara,O
itu,O
",",O
Dinkes,O
masih,O
mengumpulkan,O
data,O
untuk,O
kasus,O
bulan,O
Juni,O
.,O
Dari,O
data,O
sementara,O
tersebut,O
",",O
Dinkes,O
menyebut,O
3,O
kecamatan,O
rawan,O
DBD,b-penyakit
.,O
Namun,O
",",O
Dinkes,O
tidak,O
menjelaskan,O
jumlah,O
kasus,O
di,O
3,O
kecamatan,O
itu,O
.,O
Bandung,b-lokasi
-,O
Penyakit,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
juga,O
patut,O
diwaspadai,O
di,O
tengah,O
pandemi,O
COVID,O
-,O
19,O
ini,O
.,O
Dari,O
Januari,O
hingga,O
Mei,b-waktu
2020,e-waktu
",",O
Dinas,O
Kesehatan,O
Jabar,O
mencatat,O
terdapat,O
78,b-korban
kasus,e-korban
kematian,O
.,O
Dari,O
informasi,O
yang,O
dihimpun,O
",",O
pada,O
Januari,b-waktu
terdapat,O
20,b-korban
orang,e-korban
yang,O
meninggal,O
dunia,O
(,O
MD,O
),O
akibat,O
DBD,b-penyakit
dari,O
2.213,b-korban
kasus,e-korban
",",O
kemudian,O
Februari,b-waktu
(,O
18,O
MD,O
",",O
2.479,b-korban
kasus,e-korban
),O
",",O
Maret,b-waktu
(,O
23,O
MD,O
",",O
2.942,b-korban
kasus,e-korban
),O
",",O
April,b-waktu
(,O
10,O
MD,O
",",O
888,b-korban
kasus,e-korban
),O
dan,O
Mei,b-waktu
(,O
7,O
MD,O
",",O
759,b-korban
kasus,e-korban
),O
.,O
``,O
Data,O
DBD,b-penyakit
Jabar,O
diperoleh,O
hanya,O
dari,O
14,O
kabupaten/kota,O
se,O
Jawa,b-korban
Barat,e-korban
dari,O
Januari,b-waktu
-,O
Mei,b-waktu
",",O
',O
ujar,O
Berli,O
saat,O
dihubungi,O
wartawan,O
",",O
Kamis,b-waktu
(,O
25/6/2020,b-waktu
),O
.,O
Bandung,b-lokasi
-,O
Di,O
tengah,O
pandemi,O
COVID,O
-,O
19,O
",",O
angka,O
kasus,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
di,O
Kota,b-lokasi
Bandung,e-lokasi
pun,O
masih,O
tinggi,O
.,O
Sejak,O
awal,O
tahun,O
hingga,O
bulan,O
Mei,b-waktu
",",O
jumlah,O
kasus,O
DBD,b-penyakit
di,O
Kota,O
Bandung,b-lokasi
mencapai,O
1.748,b-korban
orang,e-korban
.,O
``,O
Kalau,O
kita,O
lihat,O
dengan,O
tahun,O
sebelumnya,O
",",O
memang,O
mencapai,O
1.700-an,O
.,O
Tapi,O
ini,O
lebih,O
sedikit,O
dibandingkan,O
tahun,O
lalu,O
.,O
Karena,O
kita,O
tahu,O
",",O
pada,O
tahun,O
lalu,O
itu,O
terjadi,O
peningkatan,O
seluruh,O
di,O
Indonesia,O
secara,O
signifikan,O
",",O
',O
ucap,O
Kabid,O
Pencegahan,O
dan,O
Pengendalian,O
Penyakit,O
Dinas,O
Kesehatan,O
(,O
Dinkes,O
),O
Kota,O
Bandung,b-lokasi
Rosye,O
Arosdiani,O
saat,O
dihubungi,O
",",O
Kamis,b-waktu
(,O
25/6/2020,b-waktu
),O
.,O
Rodye,O
merinci,O
jumlah,O
kasus,O
DBD,b-penyakit
pada,O
tahun,O
ini,O
.,O
Bulan,O
Januari,b-waktu
",",O
kasus,O
DBD,b-penyakit
mencapai,O
248,b-korban
orang,e-korban
",",O
Februari,b-waktu
330,b-korban
orang,e-korban
",",O
Maret,b-waktu
479,b-korban
orang,e-korban
",",O
April,b-waktu
385,b-korban
orang,e-korban
dan,O
Mei,b-waktu
306,b-korban
orang,e-korban
.,O
Sleman,b-lokasi
-,O
Kasus,O
demam,b-penyakit
berdarah,i-penyakit
dengue,e-penyakit
(,O
DBD,b-penyakit
),O
di,O
Kabupaten,b-lokasi
Sleman,e-lokasi
selama,O
2020,b-waktu
mencapai,O
598,b-korban
kasus,e-korban
.,O
Satu,O
orang,O
di,O
antaranya,O
meninggal,O
dunia,O
.,O
``,O
Dinkes,O
mencatat,O
hingga,O
Selasa,b-waktu
(,O
23/6,b-waktu
),O
ada,O
598,b-korban
kasus,e-korban
DBD,b-penyakit
dengan,O
satu,O
orang,O
dilaporkan,O
meninggal,O
dunia,O
",",O
',O
kata,O
Kepala,O
Seksi,O
Pencegahan,O
dan,O
Pengendalian,O
Penyakit,O
Menular,O
Dinkes,O
Kabupaten,b-lokasi
Sleman,e-lokasi
",",O
Dulzaini,O
saat,O
dihubungi,O
wartawan,O
",",O
Rabu,b-waktu
(,O
24/6/2020,b-waktu
),O
.,O
Dia,O
memprediksi,O
akan,O
ada,O
peningkatan,O
kasus,O
DBD,b-penyakit
di,O
Sleman,b-lokasi
tahun,O
ini,O
.,O
Data,O
jumlah,O
kasus,O
DPD,O
di,O
Sleman,b-lokasi
selama,O
tahun,O
2019,b-waktu
terdapat,O
724,b-korban
kasus,e-korban
.,O
Sedangkan,O
jumlah,O
kasus,O
DBD,b-penyakit
di,O
Sleman,b-lokasi
selama,O
6,O
bulan,O
tahun,O
2020,b-waktu
sudah,O
mencapai,O
598,b-korban
kasus,e-korban
.,O
Dulzaini,O
mengungkapkan,O
",",O
jumlah,O
kasus,O
terbanyak,O
DBD,b-penyakit
di,O
Sleman,b-lokasi
terdapat,O
di,O
Kecamatan,b-lokasi
Prambanan,e-lokasi
dengan,O
95,b-korban
kasus,e-korban
.,O
Menyusul,O
",",O
Kecamatan,b-lokasi
Mlati,e-lokasi
dengan,O
77,b-korban
kasus,e-korban
dan,O
Kecamatan,b-lokasi
Godean,e-lokasi
dengan,O
72,b-korban
kasus,e-korban
.,O
Jakarta,b-lokasi
-,O
Kementerian,O
Kesehatan,O
(,O
Kemenkes,O
),O
RI,O
mencatat,O
ada,O
68,b-korban
ribu,i-korban
kasus,e-korban
demam,b-penyakit
berdarah,e-penyakit
(,O
DBD,b-penyakit
),O
di,O
seluruh,O
Indonesia,O
.,O
Kasus,O
DBD,b-penyakit
tertinggi,O
berada,O
di,O
Jawa,b-lokasi
Barat,e-lokasi
",",O
yaitu,O
10.594,b-korban
orang,e-korban
per,O
21,b-waktu
Juni,i-waktu
2020,e-waktu
.,O
``,O
Jadi,O
kalau,O
kita,O
lihat,O
",",O
saat,O
ini,O
yang,O
tertinggi,O
misalnya,O
Provinsi,O
Jabar,O
",",O
kemudian,O
ada,O
Provinsi,b-lokasi
Lampung,e-lokasi
",",O
kemudian,O
ada,O
NTT,O
",",O
Jatim,O
",",O
Jateng,O
",",O
dan,O
Yogyakarta,b-lokasi
.,O
Termasuk,O
juga,O
Sulawesi,b-lokasi
Selatan,e-lokasi
yang,O
kita,O
tahu,O
juga,O
secara,O
jumlah,O
kasus,O
COVID,O
-,O
nya,O
cukup,O
tinggi,O
",",O
',O
kata,O
Direktur,O
Pencegahan,O
dan,O
Pengendalian,O
Penyakit,O
Tular,O
Vektor,O
dan,O
Zoonotik,O
di,O
Kementerian,O
Kesehatan,O
",",O
dr,O
Siti,O
Nadia,O
Tarmizi,O
",",O
MEpid,O
",",O
di,O
siaran,O
langsung,O
BNPB,O
melalui,O
kanal,O
YouTube,O
",",O
Senin,b-waktu
(,O
22/6/2020,b-waktu
),O
.,O
Berdasarkan,O
data,O
Kementerian,O
Kesehatan,O
RI,O
",",O
berikut,O
adalah,O
detail,O
sebaran,O
kasus,O
DBD,b-penyakit
di,O
Indonesia,O
dari,O
tertinggi,O
hingga,O
terendah,O
per,O
21,b-waktu
Juni,i-waktu
2020,e-waktu
:,O
Jawa,b-lokasi
Barat,e-lokasi
10.594,b-korban
",",O
Bali,b-lokasi
8.93,b-korban
",",O
Nusa,b-lokasi
Tenggara,i-lokasi
Timur,e-lokasi
5.432,b-korban
",",O
Jawa,b-lokasi
Timur,e-lokasi
5.104,b-korban
",",O
Lampung,b-lokasi
4.983,b-korban
",",O
Nusa,b-lokasi
Tenggara,i-lokasi
Barat,e-lokasi
3.796,b-korban
",",O
DKI,b-lokasi
Jakarta,e-lokasi
3.628,b-korban
",",O
Jawa,b-lokasi
Tengah,e-lokasi
2.846,b-korban
",",O
DI,b-lokasi
Yogyakarta,e-lokasi
2.72,b-korban
",",O
Riau,b-lokasi
2.143,b-korban
",",O
Sulawesi,b-lokasi
Selatan,e-lokasi
2.1,b-korban
",",O
Sumatera,b-lokasi
Selatan,e-lokasi
1.749,b-korban
",",O
Jambi,b-lokasi
1.587,b-korban
",",O
Kalimantan,b-lokasi
Timur,e-lokasi
1.459,b-korban
",",O
Sumatera,b-lokasi
Utara,e-lokasi
1.345,b-korban
",",O
Kalimantan,b-lokasi
Selatan,e-lokasi
1.31,b-korban
JAKARTA,b-lokasi
",",O
KOMPAS.com,O
-,O
Ribuan,O
warga,O
Jalan,O
Kebon,O
Pala,O
",",O
Kampung,O
Melayu,O
",",O
Jakarta,b-lokasi
Timur,e-lokasi
yang,O
telah,O
mengungsi,O
di,O
SDN,O
1,O
selama,O
tiga,O
hari,O
ini,O
mulai,O
mengeluhkan,O
penyakit,O
gatal,O
hingga,O
diare,b-penyakit
.,O
Salah,O
satunya,O
",",O
Asiah,O
",",O
warga,O
RT,O
15,O
RW,O
8,O
Kebon,O
Pala,O
mengatakan,O
",",O
anaknya,O
yang,O
berumur,O
enam,O
bulan,O
tersebut,O
sudah,O
diare,b-penyakit
sejak,O
kemarin,O
.,O
?,O
Sebenarnya,O
makan,O
anak,O
saya,O
masih,O
bubur,O
cuma,O
karena,O
tidak,O
bisa,O
masak,O
karena,O
ngungsi,O
",",O
ya,O
saya,O
kasih,O
susu,O
karena,O
air,O
yang,O
direbus,O
keruh,O
jadi,O
mungkin,O
sakit,O
perut,O
kayanya,O
",",O
?,O
ucap,O
Asiah,O
",",O
di,O
tempat,O
pengungsian,O
",",O
Jalan,O
Kebon,O
Pala,O
",",O
Kampung,O
Melayu,O
",",O
Jakarta,b-lokasi
Timur,e-lokasi
",",O
Sabtu,b-waktu
(,O
27/4/2019,b-waktu
),O
.,O
Sementara,O
Lina,O
(,O
68,O
),O
mengatakan,O
",",O
dirinya,O
sudah,O
meriang,O
dan,O
tubuhnya,O
sakit,O
-,O
sakit,O
lantaran,O
kedinginan,O
.,O
PROBOLINGGO,b-lokasi
",",O
KOMPAS.com,O
?,O
Seorang,O
turis,O
asal,O
Rusia,O
bernama,O
Boris,O
Osmanov,O
(,O
45,O
),O
ditemukan,O
tertidur,O
di,O
sebuah,O
tenda,O
di,O
kompleks,O
pemakaman,O
umum,O
di,O
Desa,b-lokasi
Sepuh,i-lokasi
Gembol,e-lokasi
",",O
Kecamatan,b-lokasi
Wonomerto,e-lokasi
",",O
Kabupaten,b-lokasi
Probolinggo,e-lokasi
",",O
Jawa,b-lokasi
Timur,e-lokasi
.,O
Boris,O
yang,O
diketahui,O
menderita,O
sakit,O
diare,b-penyakit
itu,O
mendirikan,O
tenda,O
di,O
kuburan,O
setelah,O
pulang,O
berlibur,O
dari,O
Gunung,O
Bromo,O
dan,O
kehabisan,O
bekal,O
.,O
Dia,O
lalu,O
dibawa,O
ke,O
RSUD,O
dr,O
Mohammad,O
Saleh,O
untuk,O
menjalani,O
perawatan,O
",",O
Rabu,b-waktu
(,O
14/11/2018,b-waktu
),O
malam,O
.,O
?,O
Dokter,O
menyarankan,O
supaya,O
rawat,O
inap,O
",",O
dia,O
sakit,O
perut,O
dan,O
diare,b-penyakit
.,O
Biaya,O
perawatannya,O
ditanggung,O
Polresta,O
.,O
Jika,O
sudah,O
sembuh,O
",",O
nanti,O
akan,O
kita,O
koordinasikan,O
",",O
sambil,O
menghubungi,O
Kedubes,O
Rusia,O
.,O
Yang,O
penting,O
sekarang,O
dirawat,O
dulu,O
",",O
?,O
kata,O
Wakapolresta,O
Probolinggo,O
Kompol,O
Imam,O
Pauji,O
",",O
Kamis,b-waktu
(,O
15/11/2018,b-waktu
),O
.,O
MATARAM,b-lokasi
",",O
KOMPAS.com,O
-,O
Pengungsi,O
korban,O
gempa,O
Lombok,O
mulai,O
diserang,O
penyakit,O
diare,b-penyakit
.,O
Berdasarkan,O
data,O
Badan,O
Penanggulangan,O
Bencana,O
Daerah,O
(,O
BPBD,O
),O
Provinsi,O
NTB,b-lokasi
",",O
warga,O
mulai,O
diserang,O
penyakit,O
sejak,O
hari,O
kedua,O
tinggal,O
di,O
pengungsian,O
.,O
Kepala,O
BPBD,O
NTB,O
M,O
Rum,O
menyebutkan,O
",",O
pada,O
hari,O
kedua,O
sebanyak,O
tujuh,O
orang,O
mengalami,O
penyakit,O
diare,b-penyakit
",",O
hari,O
keempat,O
sembilan,O
orang,O
dan,O
hari,O
kelima,O
pascagempa,O
sebanyak,O
12,b-korban
orang,e-korban
.,O
Total,O
korban,O
yang,O
mengalami,O
diare,b-penyakit
mencapai,O
28,b-korban
orang,e-korban
.,O
Mereka,O
telah,O
mendapat,O
perawatan,O
tim,O
medis,O
yang,O
disiagakan,O
di,O
setiap,O
posko,O
kesehatan,O
.,O
``,O
Di,O
setiap,O
posko,O
tersedia,O
tenaga,O
medis,O
dengan,O
satu,O
orang,O
dokter,O
",",O
dua,O
perawat,O
dan,O
tiga,O
orang,O
bidan,O
",",O
',O
tutur,O
Rum,O
dalam,O
keterangan,O
tertulis,O
",",O
Sabtu,b-waktu
(,O
4/8/2018,b-waktu
),O
.,O
DEPOK,b-lokasi
",",O
KOMPAS.com,O
-,O
Laboratorium,O
Institut,O
Pertanian,O
Bogor,O
(,O
IPB,O
),O
telah,O
memeriksa,O
sampel,O
air,O
dari,O
lingkungan,O
warga,O
RT,O
7,O
RW,O
9,O
",",O
Kelurahan,b-lokasi
Jatijajar,e-lokasi
",",O
Kecamatan,b-lokasi
Tapos,e-lokasi
",",O
Kota,b-lokasi
Depok,e-lokasi
yang,O
terkena,O
diare,b-penyakit
massal,O
.,O
Kepala,O
Dinas,O
Kesehatan,O
Kota,b-lokasi
Depok,e-lokasi
Lies,O
Karmawati,O
mengatakan,O
",",O
dari,O
hasil,O
pemeriksaan,O
",",O
sampel,O
air,O
yang,O
terdapat,O
di,O
daerah,O
tersebut,O
tidak,O
tercemar,O
dan,O
dinyatakan,O
layak,O
konsumsi,O
.,O
``,O
Artinya,O
tidak,O
ada,O
pencemaran,O
air,O
bersih,O
yang,O
mengakibatkan,O
diare,b-penyakit
",",O
',O
kata,O
Lies,O
kepada,O
Kompas.com,O
",",O
Jumat,b-waktu
(,O
2/2/2018,b-waktu
),O
.,O
PIDIE,b-lokasi
JAYA,e-lokasi
",",O
KOMPAS.com,O
?,O
Mayoritas,O
pengungsi,O
yang,O
berobat,O
ke,O
Rumah,O
Sakit,O
Lapangan,O
milik,O
TNI,O
di,O
Desa,O
Cot,O
Trieng,O
",",O
Kecamatan,b-lokasi
Meureudu,e-lokasi
",",O
Kabupaten,b-lokasi
Pidie,i-lokasi
Jaya,e-lokasi
",",O
terkena,O
penyakit,O
diare,b-penyakit
",",O
flu,O
dan,O
demam,O
.,O
Rumah,O
yang,O
mulai,O
beroperasi,O
sejak,O
9,b-waktu
Desember,i-waktu
2016,e-waktu
itu,O
melayani,O
ratusan,O
pasien,O
rawat,O
jalan,O
setiap,O
hari,O
.,O
Wakil,O
Kepala,O
Kesehatan,O
Kodam,O
Iskandar,O
Muda,O
Letkol,O
CKM,O
dr,O
Susanto,O
M,O
Kes,O
",",O
dihubungi,O
Kompas.com,O
",",O
Selasa,b-waktu
(,O
13/12/2016,b-waktu
),O
",",O
menyebutkan,O
",",O
sejak,O
rumah,O
sakit,O
itu,O
berdiri,O
",",O
mereka,O
telah,O
melaksanakan,O
operasi,O
minor,O
untuk,O
67,b-korban
pasien,e-korban
.,O
?,O
Kalau,O
sekarang,O
tidak,O
ada,O
yang,O
operasi,O
",",O
karena,O
Rumah,O
Sakit,O
Pidie,O
Jaya,O
sudah,O
berfungsi,O
kembali,O
.,O
Sebelumnya,O
kan,O
rumah,O
sakit,O
itu,O
lumpuh,O
.,O
Jadi,O
",",O
kita,O
melayani,O
pasien,O
yang,O
rawat,O
jalan,O
saat,O
ini,O
",",O
?,O
sebut,O
Susanto,O
.,O
JAKARTA,b-lokasi
",",O
KOMPAS.com,O
-,O
Ketua,O
DPD,O
Partai,O
Hanura,O
DKI,b-lokasi
Jakarta,e-lokasi
",",O
Mohamad,O
Sangaji,O
",",O
mengatakan,O
ketidakhadiran,O
Gubernur,O
DKI,b-lokasi
Jakarta,e-lokasi
Basuki,O
Tjahaja,O
Purnama,O
bukan,O
tanpa,O
alasan,O
.,O
Dia,O
sudah,O
mendapat,O
kabar,O
bahwa,O
Ahok,O
(,O
sapaan,O
Basuki,O
),O
tidak,O
bisa,O
datang,O
karena,O
sedang,O
sakit,O
.,O
``,O
Dia,O
sakit,O
perut,O
katanya,O
",",O
sedang,O
diare,b-penyakit
.,O
Sudah,O
kasih,O
tahu,O
ke,O
saya,O
",",O
',O
ujar,O
pria,O
yang,O
akrab,O
disapa,O
Ongen,O
ini,O
",",O
di,O
Tennis,O
Indoor,O
Senayan,O
",",O
Minggu,b-waktu
(,O
28/2/2016,b-waktu
),O
.,O
Ongen,O
mengatakan,O
",",O
ketidakhadiran,O
Ahok,O
karena,O
alasan,O
jelas,O
itu,O
tidak,O
membuat,O
Ahok,O
kehilangan,O
dukungan,O
Hanura,O
dalam,O
Pilkada,O
DKI,O
.,O
Ongen,O
mengatakan,O
peluang,O
dukungan,O
untuk,O
Ahok,O
tetap,O
ada,O
.,O
``,O
Karena,O
kan,O
ada,O
pemberitahuan,O
.,O
Alasannya,O
jelas,O
.,O
Jadi,O
bukan,O
artinya,O
karena,O
dia,O
tidak,O
datang,O
lalu,O
kita,O
pasti,O
tidak,O
mendukung,O
",",O
',O
ujar,O
Ongen,O
.,O
KENDAL,b-lokasi
",",O
KOMPAS.com,O
?,O
Ratusan,O
warga,O
Desa,b-lokasi
Bangunsari,e-lokasi
",",O
Kecamatan,b-lokasi
Patebon,e-lokasi
",",O
Kendal,b-lokasi
",",O
Jawa,b-lokasi
Tengah,e-lokasi
",",O
terserang,O
diare,b-penyakit
hampir,O
secara,O
bersamaan,O
",",O
yakni,O
Selasa,b-waktu
(,O
6/5/2014,b-waktu
),O
.,O
Serangan,O
wabah,O
diare,b-penyakit
ini,O
diduga,O
terjadi,O
karena,O
air,O
minum,O
yang,O
diambil,O
dari,O
penyediaan,O
air,O
minum,O
dan,O
sanitasi,O
berbasis,O
masyarakat,O
(,O
pamsimas,O
),O
yang,O
ada,O
di,O
Desa,b-lokasi
Bangunsari,e-lokasi
.,O
Petugas,O
Puskesmas,O
Bangunsari,O
",",O
Patebon,O
",",O
Kabupaten,b-lokasi
Kendal,e-lokasi
",",O
Idayana,O
",",O
mengatakan,O
",",O
hal,O
ini,O
diketahui,O
pada,O
malam,O
Selasa,b-waktu
(,O
6/5/2014,b-waktu
),O
.,O
Saat,O
itu,O
",",O
ada,O
beberapa,O
warga,O
yang,O
datang,O
kepadanya,O
untuk,O
diperiksa,O
dan,O
minta,O
obat,O
karena,O
diare,b-penyakit
.,O
Lama,O
-,O
kelamaan,O
",",O
jumlah,O
pasien,O
itu,O
semakin,O
banyak,O
.,O
Keesokan,O
harinya,O
",",O
ia,O
melapor,O
ke,O
Dinas,O
Kesehatan,O
Kendal,O
(,O
DKK,O
),O
.,O
MAMUJU,b-lokasi
TENGAH,e-lokasi
",",O
KOMPAS.com,O
-,O
Enam,O
hari,O
pasca,O
-,O
banjir,O
bandang,O
yang,O
memporak,O
-,O
porandakan,O
sejumlah,O
desa,O
di,O
tiga,O
kecamatan,O
di,O
Kabupaten,b-lokasi
Mamuju,i-lokasi
Tengah,e-lokasi
(,O
Mateng,O
),O
",",O
Sulawesi,b-lokasi
Barat,e-lokasi
",",O
kondisi,O
korban,O
banjir,O
masih,O
memprihatinkan,O
.,O
Para,O
korban,O
yang,O
masih,O
kekurangan,O
persediaan,O
air,O
bersih,O
dan,O
makanan,O
",",O
mulai,O
dihadapkan,O
dengan,O
masalah,O
baru,O
.,O
Sejumlah,O
warga,O
kini,O
mulai,O
terserang,O
penyakit,O
seperti,O
diare,b-penyakit
",",O
gatal,O
-,O
gatal,O
dan,O
influensa,O
.,O
Sejumlah,O
desa,O
paling,O
parah,O
terkena,O
banjir,O
hingga,O
menewaskan,O
lima,O
warga,O
",",O
sebagian,O
masih,O
menumpang,O
di,O
tenda,O
darurat,O
dan,O
rumah,O
penduduk,O
yang,O
selamat,O
.,O
Beberapa,O
daerah,O
yang,O
penduduknya,O
rawan,O
terserang,O
wabah,O
penyakit,O
adalah,O
Desa,b-lokasi
Lara,e-lokasi
",",O
Desa,b-lokasi
Salubiro,e-lokasi
",",O
dan,O
Desa,b-lokasi
Tasokko,e-lokasi
",",O
Kecamatan,b-lokasi
Karossa,e-lokasi
.,O
Kemudian,O
Desa,b-lokasi
Tobadak,e-lokasi
I,O
dan,O
Tobadak,b-lokasi
II,O
",",O
Kecamatan,b-lokasi
Tobadak,e-lokasi
",",O
serta,O
Desa,b-lokasi
Tabolang,e-lokasi
dan,O
Desa,b-lokasi
Salulebbo,e-lokasi
di,O
