token_0,BIO_tag_0
 ,O
Penderita,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Sumba,b-lokasi
 ,O
Timur,e-lokasi
 ,O
Terus,O
 ,O
Bertambah,O
",",O
 ,O
13,b-korban
 ,O
Meninggal,e-korban
",",O
 ,O
419,O
 ,O
Dirawat,O
 ,O
Untuk,O
 ,O
mengantisipasi,O
 ,O
meluasnya,O
 ,O
DBD,b-penyakit
",",O
 ,O
kata,O
 ,O
Gideon,O
",",O
 ,O
pihaknya,O
 ,O
melakukan,O
 ,O
fogging,O
 ,O
di,O
 ,O
sejumlah,O
 ,O
titik,O
 ,O
di,O
 ,O
wilayah,O
 ,O
Sumba,b-lokasi
 ,O
Timur,e-lokasi
.,O
 ,O
``,O
Namun,O
 ,O
hingga,O
 ,O
kini,O
",",O
 ,O
kita,O
 ,O
masih,O
 ,O
terkendala,O
 ,O
peralatan,O
 ,O
yang,O
 ,O
terbatas,O
",",O
',O
 ,O
ucapnya,O
.,O
 ,O
Terkait,O
 ,O
kejadian,O
 ,O
itu,O
",",O
 ,O
ia,O
 ,O
mengimbau,O
 ,O
masyarakat,O
 ,O
untuk,O
 ,O
bergerak,O
 ,O
secara,O
 ,O
serentak,O
",",O
 ,O
membersihkan,O
 ,O
lingkungannya,O
 ,O
dan,O
 ,O
membagikan,O
 ,O
abate,O
.,O
 ,O
Bahkan,O
 ,O
kata,O
 ,O
Gideon,O
",",O
 ,O
saat,O
 ,O
ini,O
 ,O
semua,O
 ,O
kecamatan,O
",",O
 ,O
telah,O
 ,O
melaksanakan,O
 ,O
kegiatan,O
 ,O
Jumat,O
 ,O
bersih,O
 ,O
dan,O
 ,O
melaporkan,O
 ,O
perkembangan,O
 ,O
DBD,b-penyakit
 ,O
setiap,O
 ,O
hari,O
",",O
 ,O
pada,O
 ,O
masing,O
-,O
masing,O
 ,O
kecamatan,O
.,O
GRESIK,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
Penderita,O
 ,O
penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
di,O
 ,O
Gresik,b-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
terus,O
 ,O
meningkat,O
 ,O
seiring,O
 ,O
pendataan,O
 ,O
Gresik,b-lokasi
 ,O
yang,O
 ,O
dilakukan,O
 ,O
oleh,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
(,O
Dinkes,O
),O
 ,O
setempat,O
.,O
 ,O
Dari,O
 ,O
yang,O
 ,O
semula,O
 ,O
hanya,O
 ,O
33,b-korban
 ,O
kasus,e-korban
",",O
 ,O
saat,O
 ,O
ini,O
 ,O
telah,O
 ,O
menjadi,O
 ,O
92,b-korban
 ,O
kasus,e-korban
",",O
 ,O
dan,O
 ,O
bahkan,O
 ,O
dua,O
 ,O
diantara,O
 ,O
penderita,O
 ,O
meninggal,O
 ,O
dunia,O
.,O
 ,O
Dari,O
 ,O
yang,O
 ,O
didapatkan,O
 ,O
teman,O
-,O
teman,O
 ,O
Dinkes,O
 ,O
sekarang,O
",",O
 ,O
jumlahnya,O
 ,O
meningkat,O
 ,O
menjadi,O
 ,O
total,O
 ,O
92,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Dengan,O
 ,O
dua,O
 ,O
di,O
 ,O
antaranya,O
 ,O
meninggal,O
 ,O
dunia,O
",",O
?,O
ť,O
 ,O
ujar,O
 ,O
Plt,O
 ,O
Kepala,O
 ,O
Dinkes,O
 ,O
Gresik,O
 ,O
dr,O
 ,O
Endang,O
 ,O
Puspitowati,O
",",O
 ,O
saat,O
 ,O
dihubungi,O
 ,O
Kompas.com,O
",",O
 ,O
Sabtu,b-waktu
 ,O
(,O
2/2/2019,b-waktu
),O
.,O
 ,O
Padahal,O
",",O
 ,O
Endang,O
 ,O
mengaku,O
 ,O
jajarannya,O
 ,O
sudah,O
 ,O
lama,O
 ,O
menyosialisasikan,O
 ,O
tentang,O
 ,O
bahaya,O
 ,O
dan,O
 ,O
langkah,O
-,O
langkah,O
 ,O
pencegahan,O
 ,O
penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
kepada,O
 ,O
masyarakat,O
",",O
 ,O
dengan,O
 ,O
dibantu,O
 ,O
oleh,O
 ,O
pihak,O
 ,O
Puskesmas,O
 ,O
yang,O
 ,O
tersebar,O
 ,O
di,O
 ,O
seluruh,O
 ,O
Gresik,b-lokasi
.,O
SOLO,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Satu,O
 ,O
kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
 ,O
DBD,b-penyakit
),O
 ,O
ditemukan,O
 ,O
di,O
 ,O
Kota,b-lokasi
 ,O
Solo,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
pada,O
 ,O
Januari,b-waktu
 ,O
2019,e-waktu
.,O
 ,O
Temuan,O
 ,O
kasus,O
 ,O
itu,O
 ,O
berada,O
 ,O
di,O
 ,O
Kelurahan,b-lokasi
 ,O
Mojosongo,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Jebres,e-lokasi
.,O
 ,O
``,O
Ada,O
 ,O
satu,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
ditemukan,O
 ,O
di,O
 ,O
Mojosongo,b-lokasi
.,O
 ,O
Masih,O
 ,O
anak,O
-,O
anak,O
",",O
',O
 ,O
kata,O
 ,O
Sekretaris,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,O
 ,O
(,O
DKK,O
),O
 ,O
Surakarta,O
 ,O
Purwanti,O
 ,O
ditemui,O
 ,O
di,O
 ,O
Balai,O
 ,O
Kota,b-lokasi
 ,O
Solo,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Kamis,b-waktu
 ,O
(,O
31/1/2019,e-waktu
),O
.,O
 ,O
Purwanti,O
 ,O
mengungkap,O
",",O
 ,O
Mojosongo,O
 ,O
bukan,O
 ,O
merupakan,O
 ,O
wilayah,O
 ,O
penyeberan,O
 ,O
penyakit,O
 ,O
yang,O
 ,O
disebabkan,O
 ,O
nyamuk,O
 ,O
Aedes,O
 ,O
aegypti,O
.,O
 ,O
Diduga,O
 ,O
satu,O
 ,O
kasus,O
 ,O
yang,O
 ,O
ditemukan,O
 ,O
itu,O
 ,O
tertular,O
 ,O
dari,O
 ,O
lingkungan,O
 ,O
sekolah,O
 ,O
atau,O
 ,O
saat,O
 ,O
bepergian,O
.,O
 ,O
``,O
Mungkin,O
 ,O
dari,O
 ,O
luar,O
.,O
 ,O
Karena,O
 ,O
PE,O
-,O
nya,O
 ,O
(,O
penyelidikan,O
 ,O
epidemiologi,O
),O
 ,O
belum,O
 ,O
ada,O
.,O
 ,O
Mungkin,O
 ,O
dari,O
 ,O
sekolah,O
 ,O
atau,O
 ,O
dari,O
 ,O
bepergian,O
",",O
',O
 ,O
jelas,O
 ,O
dia,O
.,O
PALEMBANG,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Cuaca,O
 ,O
ektrem,O
 ,O
yang,O
 ,O
terjadi,O
 ,O
sejak,O
 ,O
2018,b-waktu
 ,O
sampai,O
 ,O
awal,O
 ,O
tahun,O
 ,O
2019,b-waktu
",",O
 ,O
menyebabkan,O
 ,O
ratusan,O
 ,O
warga,O
 ,O
Palembang,b-lokasi
 ,O
terkena,O
 ,O
penyakit,O
 ,O
Demam,b-penyakit
 ,O
Berdarah,i-penyakit
 ,O
Dengue,e-penyakit
 ,O
(,O
 ,O
DBD,b-penyakit
),O
.,O
 ,O
Data,O
 ,O
dari,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
(,O
Dinkes,O
),O
 ,O
kota,O
 ,O
setempat,O
 ,O
mencatat,O
",",O
 ,O
setidaknya,O
 ,O
pada,O
 ,O
2018,b-waktu
 ,O
kemarin,O
 ,O
sebanyak,O
 ,O
641,b-korban
 ,O
kasus,e-korban
 ,O
DBD,b-penyakit
 ,O
menimpa,O
 ,O
warga,O
 ,O
Palembang,b-lokasi
.,O
 ,O
Bahkan,O
 ,O
dari,O
 ,O
total,O
 ,O
tersebut,O
",",O
 ,O
hampir,O
 ,O
setengah,O
 ,O
diderita,O
 ,O
oleh,O
 ,O
anak,O
-,O
anak,O
 ,O
usia,O
 ,O
produktif,O
.,O
 ,O
``,O
371,b-korban
 ,O
kasus,e-korban
 ,O
(,O
DBD,b-penyakit
),O
 ,O
menimpa,O
 ,O
anak,O
-,O
anak,O
 ,O
usia,O
 ,O
dari,O
 ,O
5,O
 ,O
hingga,O
 ,O
14,O
",",O
 ,O
selama,O
 ,O
2018,b-waktu
data,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
",",O
 ,O
angka,O
 ,O
kematian,O
 ,O
tertinggi,O
 ,O
akibat,O
 ,O
DBD,b-penyakit
 ,O
dicetak,O
 ,O
oleh,O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Timur,e-lokasi
 ,O
dengan,O
 ,O
32,b-korban
 ,O
orang,e-korban
 ,O
meninggal,O
",",O
 ,O
kemudian,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
dan,O
 ,O
Jabar,O
 ,O
dengan,O
 ,O
16,b-korban
 ,O
kematian,e-korban
",",O
 ,O
disusul,O
 ,O
Lampung,b-lokasi
 ,O
dan,O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
 ,O
dengan,O
 ,O
13,b-korban
 ,O
orang,e-korban
 ,O
yang,O
 ,O
meninggal,O
.,O
 ,O
Korban,O
 ,O
meninggal,O
 ,O
dunia,O
 ,O
akibat,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
bertambah,O
.,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
(,O
Kemenkes,O
),O
 ,O
mencatat,O
 ,O
104,b-korban
 ,O
orang,e-korban
 ,O
meninggal,O
 ,O
akibat,O
 ,O
DBD,b-penyakit
 ,O
dari,O
 ,O
17.82,b-korban
 ,O
kasus,e-korban
 ,O
yang,O
 ,O
terjadi,O
 ,O
dalam,O
 ,O
rentang,O
 ,O
awal,O
 ,O
Januari,b-waktu
 ,O
hingga,O
 ,O
Rabu,b-waktu
",",O
 ,O
11,b-waktu
 ,O
Maret,i-waktu
 ,O
2020,e-waktu
.,O
Jumlah,O
 ,O
kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
di,O
 ,O
Kabupaten,b-lokasi
 ,O
Cirebon,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
mencapai,O
 ,O
463,b-korban
 ,O
kasus,e-korban
 ,O
pada,O
 ,O
semester,O
 ,O
pertama,O
 ,O
2020,b-waktu
.,O
 ,O
Tercatat,O
 ,O
11,O
 ,O
di,O
 ,O
antaranya,O
 ,O
meninggal,O
.,O
 ,O
``,O
Kasus,O
 ,O
DBD,b-penyakit
 ,O
sampai,O
 ,O
dengan,O
 ,O
bulan,O
 ,O
Juni,b-waktu
 ,O
ini,O
 ,O
ada,O
 ,O
463,b-korban
 ,O
kasus,e-korban
 ,O
dengan,O
 ,O
kasus,O
 ,O
meninggal,O
 ,O
dunia,O
 ,O
11,O
 ,O
kasus,O
",",O
',O
 ,O
kata,O
 ,O
Kepala,O
 ,O
Bidang,O
 ,O
P2P,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
(,O
Dinkes,O
),O
 ,O
Kabupaten,b-lokasi
 ,O
Cirebon,e-lokasi
 ,O
Nanang,O
 ,O
Ruhyana,O
 ,O
kepada,O
 ,O
detikcom,O
",",O
 ,O
Senin,b-waktu
 ,O
(,O
15/6/2020,b-waktu
),O
.,O
 ,O
Lebih,O
 ,O
lanjut,O
",",O
 ,O
Nanang,O
 ,O
menyebutkan,O
",",O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
tertinggi,O
 ,O
terjadi,O
 ,O
di,O
 ,O
lima,O
 ,O
kecamatan,O
",",O
 ,O
yakni,O
 ,O
Plumbon,b-lokasi
",",O
 ,O
Greged,b-lokasi
",",O
 ,O
Lemahabang,b-lokasi
",",O
 ,O
Plered,b-lokasi
 ,O
dan,O
 ,O
Babakan,b-lokasi
.,O
 ,O
``,O
Wilayah,O
 ,O
Plumbon,b-lokasi
 ,O
total,O
 ,O
kasusnya,b-korban
 ,O
45,e-korban
",",O
 ,O
kemudian,O
 ,O
Greged,b-lokasi
 ,O
ada,O
 ,O
39,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Lemahabang,b-lokasi
 ,O
ada,O
 ,O
30,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Plered,b-lokasi
 ,O
ada,O
 ,O
28,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
Babakan,b-lokasi
 ,O
ada,O
 ,O
26,b-korban
 ,O
kasus,e-korban
",",O
',O
 ,O
ujarnya,O
.,O
 ,O
Kendati,O
 ,O
sudah,O
 ,O
mencapai,O
 ,O
463,b-korban
 ,O
kasus,e-korban
 ,O
DBD,b-penyakit
",",O
 ,O
Nanang,O
 ,O
mengaku,O
 ,O
angka,O
 ,O
tersebut,O
 ,O
tidak,O
 ,O
lebih,O
 ,O
banyak,O
 ,O
dibandingkan,O
 ,O
tahun,O
 ,O
sebelumnya,O
.,O
 ,O
Tahun,O
 ,O
lalu,O
",",O
 ,O
pada,O
 ,O
semester,O
 ,O
pertama,O
 ,O
telah,O
 ,O
mencapai,O
 ,O
1,O
 ,O
lebih,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
.,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Provinsi,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
mengimbau,O
 ,O
agar,O
 ,O
masyarakat,O
 ,O
juga,O
 ,O
waspada,O
 ,O
terhadap,O
 ,O
Demam,b-penyakit
 ,O
Berdarah,i-penyakit
 ,O
Dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
.,O
 ,O
Tercatat,O
 ,O
ada,O
 ,O
47,b-korban
 ,O
orang,e-korban
 ,O
meninggal,O
 ,O
akibat,O
 ,O
DBD,b-korban
 ,O
sejak,O
 ,O
Januari,b-waktu
 ,O
hingga,O
 ,O
akhir,O
 ,O
Juni,b-waktu
 ,O
2020,e-waktu
.,O
 ,O
Hal,O
 ,O
itu,O
 ,O
diungkapkan,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Yulianto,O
 ,O
Prabowo,O
 ,O
saat,O
 ,O
menjawab,O
 ,O
pertanyaan,O
 ,O
wartawan,O
 ,O
lewat,O
 ,O
video,O
.,O
 ,O
Ia,O
 ,O
mejelaskan,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Jateng,O
 ,O
hingga,O
 ,O
bulan,O
 ,O
Juni,b-waktu
 ,O
yaitu,O
 ,O
ada,O
 ,O
3.189,b-korban
 ,O
kasus,e-korban
.,O
 ,O
``,O
Sampai,O
 ,O
akhir,O
 ,O
Juni,b-waktu
 ,O
kemarin,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
ada,O
 ,O
3.189,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
yang,O
 ,O
meninggal,O
 ,O
47,b-korban
 ,O
orang,e-korban
",",O
',O
 ,O
kata,O
 ,O
Yulianto,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
3/7/2020,b-waktu
),O
.,O
 ,O
Dengan,O
 ,O
jumlah,O
 ,O
tersebut,O
",",O
 ,O
insiden,O
 ,O
rate,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
yaitu,O
 ,O
"9,16",b-korban
 ,O
kasus,e-korban
 ,O
per,O
 ,O
100,O
 ,O
ribu,O
 ,O
penduduk,O
.,O
 ,O
Yulianto,O
 ,O
juga,O
 ,O
menjelaskan,O
 ,O
tingkat,O
 ,O
kematian,O
 ,O
atau,O
 ,O
case,O
 ,O
fatality,O
 ,O
rate,O
 ,O
(,O
CFR,O
),O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
wilayahnya,O
 ,O
sekitar,O
 ,O
"1,47",O
 ,O
persen,O
 ,O
dari,O
 ,O
total,O
 ,O
jumah,O
 ,O
kasus,O
.,O
 ,O
``,O
Jumlah,O
 ,O
kasus,O
 ,O
meninggal,O
 ,O
dibagi,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
dikalikan,O
 ,O
100,O
 ,O
persen,O
",",O
 ,O
ada,O
 ,O
"1,47",O
 ,O
persen,O
.,O
 ,O
Semakin,O
 ,O
kecil,O
 ,O
semakin,O
 ,O
baik,O
",",O
',O
 ,O
jelasnya,O
.,O
 ,O
Ia,O
 ,O
berharap,O
 ,O
masyarakat,O
 ,O
mulai,O
 ,O
waspada,O
 ,O
terlebih,O
 ,O
masih,O
 ,O
beberapakali,O
 ,O
turun,O
 ,O
hujan,O
.,O
 ,O
Yulianto,O
 ,O
menjelaskan,O
 ,O
tim,O
 ,O
pemantau,O
 ,O
jentik,O
 ,O
masih,O
 ,O
terus,O
 ,O
berjalan,O
 ,O
agar,O
 ,O
DBD,b-penyakit
 ,O
bisa,O
 ,O
diantisipasi,O
.,O
``,O
Menurut,O
 ,O
laporan,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
",",O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Indonesia,O
 ,O
dari,O
 ,O
minggu,O
 ,O
ke,O
 ,O
1,O
 ,O
sampai,O
 ,O
minggu,O
 ,O
ke,O
 ,O
27,O
 ,O
tahun,O
 ,O
2020,b-waktu
",",O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
mencapai,O
 ,O
lebih,O
 ,O
dari,O
 ,O
70,b-korban
 ,O
ribu,i-korban
 ,O
kasus,e-korban
.,O
 ,O
Kasusnya,O
 ,O
tersebar,O
 ,O
di,O
 ,O
34,O
 ,O
provinsi,O
 ,O
dan,O
 ,O
465,O
 ,O
kabupaten,O
 ,O
kota,O
 ,O
dengan,O
 ,O
jumlah,O
 ,O
kematian,O
 ,O
DBD,b-penyakit
 ,O
hampir,O
 ,O
500,b-korban
 ,O
orang,e-korban
",",O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
baru,O
 ,O
dan,O
 ,O
kematian,O
 ,O
terus,O
 ,O
bertambah,O
.,O
 ,O
Puncak,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
biasa,O
 ,O
terjadi,O
 ,O
menjelang,O
 ,O
pertengahan,O
 ,O
tahun,O
 ,O
seperti,O
 ,O
sekarang,O
 ,O
ini,O
.,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
Republik,O
 ,O
Indonesia,O
 ,O
menyatakan,O
 ,O
wilayah,O
 ,O
dengan,O
 ,O
banyak,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
merupakan,O
 ,O
wilayah,O
 ,O
dengan,O
 ,O
kasus,O
 ,O
COVID,O
-,O
19,O
 ,O
yang,O
 ,O
tinggi,O
 ,O
seperti,O
 ,O
Jawa,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Lampung,b-lokasi
",",O
 ,O
NTT,b-lokasi
",",O
 ,O
JAwa,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Yogyakarta,b-lokasi
",",O
 ,O
dan,O
 ,O
Sulawesi,b-lokasi
 ,O
Selatan,e-lokasi
",",O
',O
 ,O
kata,O
 ,O
Reisa,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
3/7/2020,b-waktu
),O
.,O
JAKARTA,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
Sejak,O
 ,O
Januari,b-waktu
 ,O
hingga,O
 ,O
5,b-waktu
 ,O
Februari,i-waktu
 ,O
2016,e-waktu
",",O
 ,O
angka,O
 ,O
penderita,O
 ,O
penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
di,O
 ,O
Jakarta,b-lokasi
 ,O
Timur,e-lokasi
 ,O
mencapai,O
 ,O
461,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Dari,O
 ,O
jumlah,O
 ,O
ini,O
",",O
 ,O
220,b-korban
 ,O
kasus,e-korban
 ,O
di,O
 ,O
antaranya,O
 ,O
dinyatakan,O
 ,O
positif,O
.,O
 ,O
Angka,O
 ,O
tertinggi,O
 ,O
berada,O
 ,O
di,O
 ,O
Kecamatan,O
 ,O
Duren,O
 ,O
Sawit,O
 ,O
yang,O
 ,O
mencapai,O
 ,O
96,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Kepala,O
 ,O
Suku,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Jakarta,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
Iwan,O
 ,O
Kurniawan,O
 ,O
mengatakan,O
",",O
 ,O
kecamatan,O
 ,O
selanjutnya,O
 ,O
Pulogadung,O
 ,O
dengan,O
 ,O
angka,O
 ,O
59,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Untuk,O
 ,O
Kecamatan,b-lokasi
 ,O
Kramat,i-lokasi
 ,O
Jati,e-lokasi
 ,O
dan,O
 ,O
Ciracas,b-lokasi
",",O
 ,O
masing,O
-,O
masing,O
 ,O
57,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Kemudian,O
 ,O
Jatinegara,b-lokasi
 ,O
45,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Cipayung,b-lokasi
 ,O
42,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Pasar,b-lokasi
 ,O
Rebo,e-lokasi
 ,O
31,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Cakung,b-lokasi
 ,O
27,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Makasar,b-lokasi
 ,O
24,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
Matraman,b-lokasi
 ,O
23,b-korban
 ,O
kasus,e-korban
.,O
KOLAKA,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
-,O
 ,O
RSUD,O
 ,O
Benyamin,O
 ,O
Guluh,O
 ,O
Kota,b-lokasi
 ,O
Kolaka,e-lokasi
",",O
 ,O
Sulawesi,b-lokasi
 ,O
Tenggara,e-lokasi
",",O
 ,O
mengungkapkan,O
 ,O
bahwa,O
 ,O
sejak,O
 ,O
bulan,O
 ,O
Januari,b-waktu
 ,O
hingga,O
 ,O
Maret,b-waktu
 ,O
2015,e-waktu
 ,O
tercatat,O
 ,O
127,b-korban
 ,O
orang,e-korban
 ,O
terserang,O
 ,O
penyakit,O
 ,O
Demam,b-penyakit
 ,O
Berdarah,i-penyakit
 ,O
Dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
.,O
 ,O
Sebagian,O
 ,O
besar,O
 ,O
dari,O
 ,O
mereka,O
 ,O
masih,O
 ,O
berada,O
 ,O
di,O
 ,O
bawah,O
 ,O
garis,O
 ,O
kemiskinan,O
.,O
 ,O
Hal,O
 ,O
ini,O
 ,O
dikatakan,O
 ,O
oleh,O
 ,O
dr,O
.,O
 ,O
Dewi,O
",",O
 ,O
Kepala,O
 ,O
Bidang,O
 ,O
Medik,O
 ,O
RSUD,O
 ,O
Benyamin,O
 ,O
Guluh,O
.,O
 ,O
Dia,O
 ,O
mengatakan,O
",",O
 ,O
jumlah,O
 ,O
tersebut,O
 ,O
berdasarkan,O
 ,O
data,O
 ,O
pasien,O
 ,O
DBD,b-penyakit
 ,O
yang,O
 ,O
dirawat,O
 ,O
dalam,O
 ,O
tiga,O
 ,O
bulan,O
 ,O
terakhir,O
.,O
 ,O
``,O
Pasien,O
 ,O
penyakit,O
 ,O
tersebut,O
 ,O
memang,O
 ,O
sebagian,O
 ,O
besar,O
 ,O
berasal,O
 ,O
dari,O
 ,O
keluarga,O
 ,O
yang,O
 ,O
kurang,O
 ,O
mampu,O
",",O
',O
 ,O
katanya,O
",",O
 ,O
Senin,b-waktu
 ,O
(,O
6/4/2015,b-waktu
),O
.,O
 ,O
Dia,O
 ,O
menambahkan,O
 ,O
angka,O
 ,O
127,O
 ,O
ini,O
 ,O
adalah,O
 ,O
yang,O
 ,O
tertinggi,O
.,O
 ,O
Selama,O
 ,O
ini,O
",",O
 ,O
tidak,O
 ,O
pernah,O
 ,O
mencapai,O
 ,O
100,b-korban
 ,O
orang,e-korban
 ,O
dalam,O
 ,O
kurun,O
 ,O
waktu,O
 ,O
tiga,O
 ,O
bulan,O
.,O
 ,O
Penyakit,O
 ,O
yang,O
 ,O
disebarkan,O
 ,O
lewat,O
 ,O
nyamuk,O
 ,O
itu,O
 ,O
memang,O
 ,O
lebih,O
 ,O
banyak,O
 ,O
menyerang,O
 ,O
anak,O
-,O
anak,O
 ,O
dibawah,O
 ,O
usia,O
 ,O
lima,O
 ,O
tahun,O
.,O
SURABAYA,b-lokasi
",",O
 ,O
KOMPAS.com,O
 ,O
Tercatat,O
 ,O
sejak,O
 ,O
1,O
-,O
27,b-waktu
 ,O
Januari,i-waktu
 ,O
2015,e-waktu
",",O
 ,O
sudah,O
 ,O
ada,O
 ,O
32,b-korban
 ,O
warga,e-korban
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
 ,O
meninggal,O
 ,O
akibat,O
 ,O
penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
(,O
DB,b-penyakit
),O
.,O
 ,O
Jumlah,O
 ,O
korban,O
 ,O
jiwa,O
 ,O
itu,O
 ,O
meningkat,O
 ,O
23,b-korban
 ,O
orang,e-korban
 ,O
dibanding,O
 ,O
periode,O
 ,O
yang,O
 ,O
sama,O
 ,O
pada,O
 ,O
2014,b-waktu
 ,O
yang,O
 ,O
hanya,O
 ,O
sembilan,O
 ,O
orang,O
.,O
 ,O
``,O
Hingga,O
 ,O
27,b-waktu
 ,O
Januari,e-waktu
 ,O
tahun,O
 ,O
ini,O
",",O
 ,O
terdata,O
 ,O
1.817,b-korban
 ,O
kasus,e-korban
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
",",O
 ,O
meningkat,O
 ,O
"85,41",O
 ,O
persen,O
 ,O
dibandingkan,O
 ,O
bulan,O
 ,O
yang,O
 ,O
sama,O
 ,O
pada,O
 ,O
2014,b-waktu
 ,O
yang,O
 ,O
hanya,O
 ,O
980,b-korban
 ,O
kasus,e-korban
",",O
',O
 ,O
ujar,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Provinsi,O
 ,O
Jatim,O
 ,O
Harsono,O
",",O
 ,O
Rabu,b-waktu
 ,O
(,O
28/1/2015,b-waktu
),O
.,O
 ,O
Daerah,O
 ,O
yang,O
 ,O
ditetapkan,O
 ,O
berstatus,O
 ,O
kejadian,O
 ,O
luar,O
 ,O
