token_0,BIO_tag_0
 ,O
dalam,O
 ,O
kurun,O
 ,O
waktu,O
 ,O
dua,O
 ,O
tahun,O
",",O
 ,O
mulai,O
 ,O
2018,O
.,O
 ,O
Organisasi,O
 ,O
Kesehatan,O
 ,O
Dunia,O
 ,O
(,O
 ,O
WHO,O
),O
 ,O
mengatakan,O
",",O
 ,O
vaksinasi,O
 ,O
dilakukan,O
 ,O
setelah,O
 ,O
uji,O
 ,O
coba,O
 ,O
memperlihatkan,O
 ,O
vaksin,O
 ,O
ini,O
 ,O
bisa,O
 ,O
mencegah,O
 ,O
empat,O
 ,O
dari,O
 ,O
sepuluh,b-korban
 ,O
kasus,e-korban
 ,O
malaria,b-lokasi
.,O
 ,O
Keberhasilan,O
 ,O
ini,O
 ,O
dicapai,O
 ,O
di,O
 ,O
klinik,O
-,O
klinik,O
 ,O
yang,O
 ,O
mendapatkan,O
 ,O
pembiayaan,O
 ,O
teratur,O
.,O
 ,O
Namun,O
 ,O
belum,O
 ,O
jelas,O
 ,O
apakah,O
 ,O
bisa,O
 ,O
dilakukan,O
 ,O
di,O
 ,O
dunia,O
 ,O
nyata,O
 ,O
dengan,O
 ,O
akses,O
 ,O
terhadap,O
 ,O
layanan,O
 ,O
kesehatan,O
 ,O
yang,O
 ,O
terbatas,O
.,O
 ,O
Itulah,O
 ,O
sebabnya,O
",",O
 ,O
Ghana,b-lokasi
",",O
 ,O
Kenya,b-lokasi
",",O
 ,O
dan,O
 ,O
Malawi,b-lokasi
 ,O
dipilih,O
 ,O
untuk,O
 ,O
melihat,O
 ,O
apakah,O
 ,O
vaksinasi,O
 ,O
malaria,O
 ,O
dalam,O
 ,O
skala,O
 ,O
penuh,O
 ,O
bisa,O
 ,O
dilakukan,O
.,O
 ,O
Selama,O
 ,O
program,O
 ,O
digelar,O
",",O
 ,O
akan,O
 ,O
terus,O
 ,O
dipantau,O
 ,O
efektivitas,O
 ,O
vaksin,O
.,O
 ,O
``,O
Prospek,O
 ,O
bahwa,O
 ,O
kita,O
 ,O
punya,O
 ,O
vaksin,O
 ,O
malaria,O
 ,O
adalah,O
 ,O
berita,O
 ,O
yang,O
 ,O
sangat,O
 ,O
menggembirakan,O
",",O
'',O
 ,O
ujar,O
 ,O
Dr,O
 ,O
Matshidiso,O
 ,O
Moeti,O
",",O
 ,O
Direktur,O
 ,O
Regional,O
 ,O
WHO,O
 ,O
untuk,O
 ,O
Afrika,O
.,O
 ,O
``,O
Informasi,O
 ,O
yang,O
 ,O
diperoleh,O
 ,O
dari,O
 ,O
proyek,O
 ,O
ini,O
 ,O
akan,O
 ,O
membantu,O
 ,O
kami,O
 ,O
dalam,O
 ,O
memutuskan,O
 ,O
perluasan,O
 ,O
vaksinasi,O
",",O
'',O
 ,O
tambah,O
 ,O
dia,O
.,O
 ,O
Mengapa,O
 ,O
tiga,O
 ,O
negara,O
?,O
 ,O
Dr,O
 ,O
Moeti,O
 ,O
mengatakan,O
 ,O
vaksin,O
 ,O
ini,O
 ,O
dan,O
 ,O
langkah,O
-,O
langkah,O
 ,O
lain,O
 ,O
yang,O
 ,O
diterapkan,O
 ,O
di,O
 ,O
lapangan,O
 ,O
bisa,O
 ,O
menyelamatkan,O
 ,O
puluhan,O
 ,O
ribu,O
 ,O
orang,O
 ,O
di,O
 ,O
Afrika,O
.,O
 ,O
Faktor,O
 ,O
lain,O
 ,O
yang,O
 ,O
membuat,O
 ,O
tiga,O
 ,O
negara,O
 ,O
ini,O
 ,O
dipilih,O
 ,O
adalah,O
 ,O
luasnya,O
 ,O
program,O
 ,O
pemberantasan,O
 ,O
malaria,O
 ,O
di,O
 ,O
ketiga,O
 ,O
negara,O
 ,O
tersebut,O
.,O
 ,O
Kelambu,O
 ,O
antinyamuk,O
 ,O
banyak,O
 ,O
dipakai,O
 ,O
warga,O
",",O
 ,O
meski,O
 ,O
demikian,O
 ,O
kasus,O
 ,O
malaria,O
 ,O
termasuk,O
 ,O
tinggi,O
.,O
 ,O
Vaksin,O
 ,O
yang,O
 ,O
baru,O
 ,O
harus,O
 ,O
diberikan,O
 ,O
empat,O
 ,O
kali,O
",",O
 ,O
sekali,O
 ,O
setiap,O
 ,O
bulan,O
 ,O
selama,O
 ,O
tiga,O
 ,O
bulan,O
 ,O
dan,O
 ,O
dosis,O
 ,O
terakhir,O
 ,O
diberikan,O
 ,O
"1,5",O
 ,O
tahun,O
 ,O
kemudian,O
.,O
 ,O
Proyek,O
 ,O
di,O
 ,O
Afrika,O
 ,O
dibiayai,O
 ,O
oleh,O
 ,O
kemitraan,O
 ,O
global,O
 ,O
bidang,O
 ,O
imunisasi,O
 ,O
Gavi,O
",",O
 ,O
Dana,O
 ,O
Global,O
 ,O
untuk,O
 ,O
Memerangi,O
 ,O
AIDS,O
",",O
 ,O
TBC,O
",",O
 ,O
dan,O
 ,O
Malaria,O
 ,O
(,O
Unitaid,O
),O
",",O
 ,O
WHO,O
",",O
 ,O
dan,O
 ,O
perusahaan,O
 ,O
farmasi,O
 ,O
GSK,O
.,O
 ,O
Dr,O
 ,O
Seth,O
 ,O
Berkley,O
",",O
 ,O
Direktur,O
 ,O
Gavi,O
",",O
 ,O
mengatakan,O
",",O
 ,O
vaksin,O
 ,O
malaria,O
 ,O
adalah,O
 ,O
pencapaian,O
 ,O
bidang,O
 ,O
kesehatan,O
 ,O
yang,O
 ,O
sangat,O
 ,O
penting,O
 ,O
dalam,O
 ,O
30,O
 ,O
tahun,O
 ,O
terakhir,O
.,O
 ,O
``,O
Malaria,b-penyakit
 ,O
menjadi,O
 ,O
beban,O
 ,O
besar,O
 ,O
banyak,O
 ,O
negara,O
 ,O
miskin,O
",",O
 ,O
menewaskan,O
 ,O
ribuan,O
 ,O
orang,O
",",O
 ,O
dan,O
 ,O
mengganggu,O
 ,O
perekonomian,O
",",O
'',O
 ,O
kata,O
 ,O
Dr,O
 ,O
Berkley,O
.,O
 ,O
Wartawan,O
 ,O
kesehatan,O
 ,O
BBC,O
",",O
 ,O
James,O
 ,O
Gallagher,O
",",O
 ,O
mengatakan,O
 ,O
tiap,O
 ,O
negara,O
 ,O
diberi,O
 ,O
kebebasan,O
 ,O
bagaimana,O
 ,O
menjalankan,O
 ,O
vaksinasi,O
 ,O
malaria,O
",",O
 ,O
namun,O
 ,O
prioritas,O
 ,O
akan,O
 ,O
diberikan,O
 ,O
kepada,O
 ,O
negara,O
-,O
negara,O
 ,O
dengan,O
 ,O
angka,O
 ,O
kasus,O
 ,O
tinggi,O
.,O
 ,O
Malaria,O
 ,O
yang,O
 ,O
menular,O
 ,O
melalui,O
 ,O
gigitan,O
 ,O
nyamuk,O
",",O
 ,O
menewaskan,O
 ,O
429,b-korban
 ,O
orang,e-korban
 ,O
per,O
 ,O
tahun,O
 ,O
dengan,O
 ,O
angka,O
 ,O
kasus,b-korban
 ,O
mencapai,O
 ,O
212,b-korban
 ,O
juta,e-korban
.,O
 ,O
Sebagian,O
 ,O
besar,O
 ,O
korban,O
 ,O
adalah,O
 ,O
anak,O
-,O
anak,O
 ,O
di,O
 ,O
kawasan,O
 ,O
Afrika,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Walau,O
 ,O
pemerintah,O
 ,O
menargetkan,O
 ,O
seluruh,O
 ,O
wilayah,O
 ,O
Indonesia,O
 ,O
bebas,O
 ,O
malaria,b-penyakit
 ,O
pada,O
 ,O
2030,O
",",O
 ,O
tetapi,O
 ,O
Papua,b-lokasi
 ,O
termasuk,O
 ,O
dalam,O
 ,O
provinsi,O
 ,O
yang,O
 ,O
belum,O
 ,O
dinyatakan,O
 ,O
bebas,O
 ,O
malaria,b-penyakit
.,O
 ,O
Provinsi,O
 ,O
lain,O
 ,O
yang,O
 ,O
juga,O
 ,O
belum,O
 ,O
bebas,O
 ,O
malaria,b-penyakit
 ,O
ada,O
 ,O
di,O
 ,O
Indonesia,O
 ,O
timur,O
 ,O
dan,O
 ,O
termasuk,O
 ,O
endemis,O
 ,O
tinggi,O
",",O
 ,O
yakni,O
 ,O
Papua,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Maluku,b-lokasi
",",O
 ,O
Maluku,b-lokasi
 ,O
Utara,e-lokasi
",",O
 ,O
dan,O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Timur,e-lokasi
.,O
 ,O
Kini,O
",",O
 ,O
baru,O
 ,O
232,O
 ,O
dari,O
 ,O
514,O
 ,O
kabupaten,O
 ,O
atau,O
 ,O
kota,O
 ,O
di,O
 ,O
Indonesia,O
 ,O
berstatus,O
 ,O
eliminasi,O
 ,O
malaria,b-penyakit
.,O
 ,O
Khusus,O
 ,O
di,O
 ,O
Timika,b-lokasi
",",O
 ,O
Kabupaten,b-lokasi
 ,O
Papua,e-lokasi
",",O
 ,O
penyakit,O
 ,O
malaria,b-penyakit
 ,O
termasuk,O
 ,O
dalam,O
 ,O
penyakit,O
 ,O
nomer,O
 ,O
satu,O
 ,O
di,O
 ,O
semua,O
 ,O
fasilitas,O
 ,O
kesehatan,O
 ,O
di,O
 ,O
Mimika,b-lokasi
.,O
 ,O
Setiap,O
 ,O
tahun,O
",",O
 ,O
lebih,O
 ,O
dari,O
 ,O
80,b-korban
 ,O
kasus,e-korban
 ,O
malaria,b-penyakit
 ,O
terdiagnosis,O
 ,O
di,O
 ,O
kabupaten,O
 ,O
tempat,O
 ,O
perusahaan,O
 ,O
tambang,O
 ,O
terbesar,O
 ,O
PT.Freeport,O
 ,O
Indonesia,O
 ,O
ini,O
 ,O
beroperasi,O
.,O
 ,O
Untuk,O
 ,O
mencegah,O
 ,O
penyakit,O
 ,O
malaria,b-penyakit
 ,O
di,O
 ,O
Kabupaten,b-lokasi
 ,O
Mimika,e-lokasi
",",O
 ,O
sejak,O
 ,O
tahun,O
 ,O
2013,O
 ,O
dilakukan,O
 ,O
program,O
 ,O
penyemprotan,O
 ,O
insektisida,O
 ,O
(,O
Indoor,O
 ,O
Resedual,O
 ,O
Spraying,O
),O
 ,O
dan,O
 ,O
pemasangan,O
 ,O
kelambu,O
 ,O
oleh,O
 ,O
tim,O
 ,O
dari,O
 ,O
Malaria,b-penyakit
 ,O
Center,O
 ,O
Kota,O
 ,O
Timika,O
.,O
 ,O
``,O
Kami,O
 ,O
tidak,O
 ,O
sekadar,O
 ,O
membagikan,O
 ,O
kelambu,O
 ,O
tapi,O
 ,O
juga,O
 ,O
memasangnya,O
.,O
 ,O
Kalau,O
 ,O
tidak,O
 ,O
langsung,O
 ,O
dipasang,O
 ,O
nanti,O
 ,O
kelambunya,O
 ,O
disalah,O
 ,O
gunakan,O
",",O
 ,O
misalnya,O
 ,O
untuk,O
 ,O
menangkap,O
 ,O
ikan,O
",",O
'',O
 ,O
kata,O
 ,O
Iswandy,O
",",O
 ,O
supervisor,O
 ,O
Malaria,b-penyakit
 ,O
Center,O
 ,O
saat,O
 ,O
menerima,O
 ,O
kunjungan,O
 ,O
media,O
 ,O
di,O
 ,O
Timika,b-lokasi
 ,O
(,O
22/3/2017,b-waktu
),O
.,O
 ,O
Pemasangan,O
 ,O
kelambu,O
 ,O
itu,O
 ,O
mendapat,O
 ,O
bantuan,O
 ,O
dari,O
 ,O
WHO,O
 ,O
sebanyak,O
 ,O
18,O
 ,O
kelambu,O
.,O
 ,O
Meski,O
 ,O
demikian,O
",",O
 ,O
menurut,O
 ,O
Iswandy,O
 ,O
penyemprotan,O
 ,O
dinding,O
 ,O
rumah,O
 ,O
dianggap,O
 ,O
lebih,O
 ,O
efektif,O
 ,O
untuk,O
 ,O
melindungi,O
 ,O
dari,O
 ,O
gigitan,O
 ,O
nyamuk,O
 ,O
malaria,b-penyakit
.,O
 ,O
``,O
Walau,O
 ,O
kelambunya,O
 ,O
juga,O
 ,O
khusus,O
 ,O
dan,O
 ,O
sudah,O
 ,O
diberi,O
 ,O
insektisida,O
 ,O
tapi,O
 ,O
perlindungannya,O
 ,O
hanya,O
 ,O
di,O
 ,O
tempat,O
 ,O
tidur,O
 ,O
saja,O
.,O
 ,O
Sedangkan,O
 ,O
kalau,O
 ,O
dinding,O
 ,O
rumah,O
 ,O
disemprot,O
",",O
 ,O
nyamuknya,O
 ,O
bisa,O
 ,O
mati,O
 ,O
karena,O
 ,O
sebelum,O
 ,O
menghisap,O
 ,O
biasanya,O
 ,O
mereka,O
 ,O
hinggap,O
 ,O
di,O
 ,O
dinding,O
.,O
 ,O
Satu,O
 ,O
rumah,O
 ,O
bisa,O
 ,O
terbebas,O
 ,O
dari,O
 ,O
nyamuk,O
",",O
'',O
 ,O
katanya,O
.,O
 ,O
Cara,O
 ,O
tersebut,O
 ,O
dianggap,O
 ,O
efektif,O
 ,O
untuk,O
 ,O
memutus,O
 ,O
rantai,O
 ,O
penularan,O
 ,O
malaria,b-penyakit
.,O
 ,O
Data,O
 ,O
dari,O
 ,O
Malaria,b-penyakit
 ,O
Center,O
 ,O
Timika,b-lokasi
 ,O
mengungkap,O
",",O
 ,O
sejak,O
 ,O
program,O
 ,O
tersebut,O
 ,O
dijalankan,O
 ,O
di,O
 ,O
tahun,O
 ,O
2013,O
",",O
 ,O
terjadi,O
 ,O
penurunan,O
 ,O
pasien,O
 ,O
yang,O
 ,O
menderita,O
 ,O
malaria,b-penyakit
 ,O
di,O
 ,O
RS,O
 ,O
Mitra,O
 ,O
Masyarakat,O
 ,O
Timika,b-lokasi
 ,O
sampai,O
 ,O
53,O
 ,O
persen,O
.,O
 ,O
Lihat,O
 ,O
Foto,O
 ,O
Pasukan,O
 ,O
penyemprotan,O
 ,O
dalam,O
 ,O
rumah,O
 ,O
utk,O
 ,O
cegah,O
 ,O
malaria,O
 ,O
dari,O
 ,O
Malaria,b-penyakit
 ,O
Center,O
(,O
Lusia,O
 ,O
Kus,O
 ,O
Anna,O
),O
 ,O
Dalam,O
 ,O
survei,O
 ,O
berupa,O
 ,O
pemeriksaan,O
 ,O
darah,O
 ,O
pada,O
 ,O
7.036,O
 ,O
orang,O
 ,O
di,O
 ,O
tahun,O
 ,O
2014,O
",",O
 ,O
ditemukan,O
 ,O
"12,3",O
 ,O
persen,O
 ,O
positif,O
 ,O
malaria,b-penyakit
.,O
 ,O
Sementara,O
 ,O
di,O
 ,O
tahun,O
 ,O
2015,O
",",O
 ,O
dari,O
 ,O
8.22,O
 ,O
yang,O
 ,O
disurvei,O
",",O
 ,O
ada,O
 ,O
"4,48",O
 ,O
persen,O
 ,O
yang,O
 ,O
positif,O
.,O
 ,O
Di,O
 ,O
2016,O
 ,O
sampai,O
 ,O
bulan,O
 ,O
September,O
 ,O
dari,O
 ,O
5.259,O
 ,O
ada,O
 ,O
"7,3",O
 ,O
yang,O
 ,O
positif,O
.,O
 ,O
Malaria,b-penyakit
 ,O
Center,O
 ,O
merupakan,O
 ,O
bagian,O
 ,O
dari,O
 ,O
program,O
 ,O
CSR,O
 ,O
PT,O
.,O
 ,O
Freeport,O
 ,O
Indonesia,O
 ,O
melalui,O
 ,O
Lembaga,O
 ,O
Pengembangan,O
 ,O
Masyarakat,O
 ,O
Amungme,O
 ,O
dan,O
 ,O
Kamoro,O
 ,O
(,O
LPMAK,O
),O
 ,O
di,O
 ,O
bidang,O
 ,O
kesehatan,O
.,O
 ,O
Di,O
 ,O
Timika,b-lokasi
",",O
 ,O
ada,O
 ,O
tiga,O
 ,O
tim,O
 ,O
pencegahan,O
 ,O
malaria,b-penyakit
",",O
 ,O
yakni,O
 ,O
Tim,O
 ,O
Freeport,O
 ,O
yang,O
 ,O
memiliki,O
 ,O
area,O
 ,O
kerja,O
 ,O
di,O
 ,O
pinggiran,O
 ,O
kota,O
.,O
 ,O
Tim,O
 ,O
malaria,b-penyakit
 ,O
di,O
 ,O
dalam,O
 ,O
kota,O
",",O
 ,O
yang,O
 ,O
merupakan,O
 ,O
daerah,O
 ,O
padat,O
 ,O
penduduk,O
",",O
 ,O
dan,O
 ,O
tim,O
 ,O
dari,O
 ,O
LPMAK,O
 ,O
di,O
 ,O
daerah,O
 ,O
pantai,O
.,O
 ,O
Selain,O
 ,O
pemasangan,O
 ,O
kelambu,O
 ,O
dan,O
 ,O
penyemprotan,O
",",O
 ,O
Malaria,O
 ,O
Center,O
 ,O
juga,O
 ,O
aktif,O
 ,O
melakukan,O
 ,O
sosialisasi,O
 ,O
dan,O
 ,O
bekerja,O
 ,O
sama,O
 ,O
dengan,O
 ,O
Puskesmas,O
 ,O
melakukan,O
 ,O
pengobatan,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Kabupaten,b-lokasi
 ,O
Tabalong,e-lokasi
",",O
 ,O
Kalimantan,b-lokasi
 ,O
Selatan,e-lokasi
",",O
 ,O
berada,O
 ,O
dalam,O
 ,O
zona,O
 ,O
merah,O
 ,O
penyebaran,O
 ,O
penyakit,O
 ,O
malaria,b-penyakit
.,O
 ,O
Sejak,O
 ,O
Januari,O
 ,O
hingga,O
 ,O
April,O
 ,O
2016,O
",",O
 ,O
jumlah,O
 ,O
penderita,O
 ,O
malaria,O
 ,O
di,O
 ,O
kabupaten,b-lokasi
 ,O
Tabalong,e-lokasi
",",O
 ,O
Kalimantan,b-lokasi
 ,O
Selatan,e-lokasi
 ,O
dengan,O
 ,O
357,b-korban
 ,O
kasus,e-korban
.,O
 ,O
``,O
Saat,O
 ,O
ini,O
 ,O
seluruh,O
 ,O
kecamatan,O
 ,O
di,O
 ,O
kabupaten,O
 ,O
ini,O
 ,O
sudah,O
 ,O
masuk,O
 ,O
zona,O
 ,O
merah,O
 ,O
penyebaran,O
 ,O
penyakit,O
 ,O
malaria,b-penyakit
",",O
 ,O
karena,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
yang,O
 ,O
ditemukan,O
 ,O
tinggi,O
",",O
'',O
 ,O
kata,O
 ,O
Kepala,O
 ,O
Bidang,O
 ,O
Pemberantasan,O
 ,O
Penyakit,O
 ,O
dan,O
 ,O
Penyehatan,O
 ,O
Lingkungan,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Tabalong,O
 ,O
Akhmad,O
 ,O
Rivai,O
",",O
 ,O
Rabu,O
 ,O
(,O
27/4/2016,b-waktu
),O
 ,O
di,O
 ,O
Tanjung,b-lokasi
.,O
 ,O
Ia,O
 ,O
mengatakan,O
",",O
 ,O
jumlah,O
 ,O
orang,O
 ,O
yang,O
 ,O
terjangkit,O
 ,O
malaria,b-penyakit
 ,O
rata,O
-,O
rata,O
 ,O
ada,O
 ,O
7,b-korban
-,O
8,b-korban
 ,O
orang,e-korban
 ,O
per,O
 ,O
seribu,O
 ,O
penduduk,O
.,O
 ,O
Khusus,O
 ,O
di,O
 ,O
Kecamatan,b-lokasi
 ,O
Jaro,e-lokasi
",",O
 ,O
jumlahnya,O
 ,O
naik,O
 ,O
10,O
 ,O
kali,O
 ,O
lipat,O
",",O
 ,O
yakni,O
 ,O
terdapat,O
 ,O
70,b-korban
-,O
80,b-korban
 ,O
orang,e-korban
 ,O
per,O
 ,O
seribu,O
 ,O
penduduk,O
.,O
 ,O
Untuk,O
 ,O
itu,O
",",O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Tabalong,O
 ,O
bersama,O
 ,O
seluruh,O
 ,O
puskesmas,O
 ,O
menggiatkan,O
 ,O
penyuluhan,O
 ,O
dan,O
 ,O
sosialisasi,O
 ,O
pencegahan,O
 ,O
dan,O
 ,O
penanganan,O
 ,O
malaria,b-penyakit
",",O
 ,O
termasuk,O
 ,O
mengampanyekan,O
 ,O
pola,O
 ,O
hidup,O
 ,O
bersih,O
.,O
 ,O
Menurut,O
 ,O
Rivai,O
",",O
 ,O
selama,O
 ,O
ini,O
 ,O
bantuan,O
 ,O
kelambu,O
 ,O
berinsektisida,O
 ,O
belum,O
 ,O
signifikan,O
 ,O
mengurangi,O
 ,O
kasus,O
 ,O
penyakit,O
 ,O
yang,O
 ,O
sering,O
 ,O
ditularkan,O
 ,O
oleh,O
 ,O
nyamuk,O
 ,O
Anopheles,O
 ,O
tersebut,O
.,O
 ,O
Padahal,O
",",O
 ,O
sudah,O
 ,O
ada,O
 ,O
90,O
 ,O
kelambu,O
 ,O
berinsektisida,O
 ,O
yang,O
 ,O
disebarkan,O
 ,O
di,O
 ,O
lima,O
 ,O
kecamatan,O
",",O
 ,O
yakni,O
 ,O
Upau,O
 ,O
Bintang,O
 ,O
Ara,O
",",O
 ,O
Haruai,O
",",O
 ,O
Muara,O
 ,O
Uya,O
",",O
 ,O
dan,O
 ,O
Jaro,O
.,O
 ,O
``,O
Terpenting,O
 ,O
masyarakat,O
 ,O
bisa,O
 ,O
menerapkan,O
 ,O
pola,O
 ,O
hidup,O
 ,O
sehat,O
 ,O
dan,O
 ,O
memahami,O
 ,O
cara,O
 ,O
pencegahan,O
 ,O
penyakit,O
 ,O
malaria,b-penyakit
",",O
 ,O
sehingga,O
 ,O
kasus,O
 ,O
penderita,O
 ,O
malaria,b-penyakit
 ,O
bisa,O
 ,O
dikurangi,O
",",O
'',O
 ,O
kata,O
 ,O
Rivai,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Selama,O
 ,O
sebulan,O
 ,O
terakhir,O
 ,O
di,O
 ,O
Pulau,b-lokasi
 ,O
Pahawang,e-lokasi
",",O
 ,O
Kabupaten,b-lokasi
 ,O
Pesawaran,e-lokasi
",",O
 ,O
Lampung,b-lokasi
 ,O
kasus,O
 ,O
malaria,b-penyakit
 ,O
terdapat,O
 ,O
5,b-korban
 ,O
kasus,e-korban
 ,O
orang,O
 ,O
warga,O
 ,O
meninggal,O
 ,O
dunia,O
 ,O
akibat,O
 ,O
wabah,O
 ,O
malaria,b-penyakit
.,O
 ,O
Salah,O
 ,O
satu,O
 ,O
pendamping,O
 ,O
dari,O
 ,O
Mitra,O
 ,O
Bentala,O
 ,O
Lampung,b-lokasi
",",O
 ,O
Supriyanto,O
 ,O
saat,O
 ,O
dihubungi,O
 ,O
pada,O
 ,O
Rabu,O
 ,O
(,O
26/8/2014,b-waktu
),O
 ,O
mengatakan,O
",",O
 ,O
salah,O
 ,O
satu,O
 ,O
korban,O
 ,O
meninggal,O
 ,O
akibat,O
 ,O
malaria,b-penyakit
 ,O
adalah,O
 ,O
relawan,O
 ,O
dari,O
 ,O
Indonesia,O
 ,O
Mengajar,O
.,O
 ,O
``,O
Informasi,O
 ,O
ini,O
 ,O
sudah,O
 ,O
kami,O
 ,O
sampaikan,O
 ,O
pada,O
 ,O
pihak,O
 ,O
Dinas,O
 ,O
Kesehatan,O
",",O
 ,O
tapi,O
 ,O
justru,O
 ,O
pihak,O
 ,O
terkait,O
 ,O
yang,O
 ,O
bertugas,O
 ,O
di,O
 ,O
sana,O
 ,O
menganggap,O
 ,O
persoalan,O
 ,O
ini,O
 ,O
masih,O
 ,O
dalam,O
 ,O
tahapan,O
 ,O
wajar,O
 ,O
saja,O
",",O
'',O
 ,O
kata,O
 ,O
dia,O
.,O
 ,O
Padahal,O
",",O
 ,O
menurut,O
 ,O
Supriyanto,O
",",O
 ,O
hampir,O
 ,O
setiap,O
 ,O
hari,O
 ,O
pihaknya,O
 ,O
mendengar,O
 ,O
ada,O
 ,O
saja,O
 ,O
warga,O
 ,O
yang,O
 ,O
dirujuk,O
 ,O
ke,O
 ,O
Rumah,O
 ,O
Sakit,O
 ,O
Umum,O
 ,O
Daerah,O
 ,O
Abdul,O
 ,O
Moeloek,O
 ,O
(,O
RSUDAM,O
),O
 ,O
Provinsi,O
 ,O
Lampung,b-lokasi
 ,O
karena,O
 ,O
terjangkit,O
 ,O
malaria,b-penyakit
.,O
 ,O
``,O
Setiap,O
 ,O
kami,O
 ,O
tanya,O
",",O
 ,O
pasti,O
 ,O
terserang,O
 ,O
malaria,O
",",O
'',O
 ,O
ujar,O
 ,O
dia,O
 ,O
lagi,O
.,O
 ,O
Lebih,O
 ,O
lanjut,O
 ,O
ia,O
 ,O
berharap,O
 ,O
pemerintah,O
 ,O
bergerak,O
 ,O
cepart,O
 ,O
untuk,O
 ,O
menanggulangi,O
 ,O
penyebaran,O
 ,O
malaria,O
 ,O
di,O
 ,O
pulau,O
 ,O
itu,O
.,O
 ,O
``,O
Tidak,O
 ,O
cukup,O
 ,O
hanya,O
 ,O
sekadar,O
 ,O
membagi,O
-,O
bagikan,O
 ,O
kelambu,O
 ,O
pada,O
 ,O
masyarakat,O
",",O
'',O
 ,O
kata,O
 ,O
Supriyanto,O
.,O
 ,O
Menurut,O
 ,O
dia,O
",",O
 ,O
wabah,O
 ,O
malaria,O
 ,O
diduga,O
 ,O
bukan,O
 ,O
hanya,O
 ,O
tersebar,O
 ,O
di,O
 ,O
Pulau,b-lokasi
 ,O
Pahawang,e-lokasi
 ,O
saja,O
",",O
 ,O
tetapi,O
 ,O
juga,O
 ,O
ke,O
 ,O
sejumlah,O
 ,O
pulau,O
 ,O
kecil,O
 ,O
sekitar,O
 ,O
Pahawang,O
.,O
 ,O
Dia,O
 ,O
mengatakan,O
",",O
 ,O
di,O
 ,O
Pulau,b-lokasi
 ,O
Pahawang,e-lokasi
 ,O
dahulu,O
 ,O
pernah,O
 ,O
mengalami,O
 ,O
kejadian,O
 ,O
luar,O
 ,O
biasa,O
 ,O
(,O
KLB,O
),O
 ,O
malaria,b-penyakit
 ,O
pada,O
 ,O
tahun,O
 ,O
1989,O
 ,O
silam,O
.,O
 ,O
Mewabahnya,O
 ,O
penyakit,O
 ,O
itu,O
 ,O
karena,O
 ,O
adanya,O
 ,O
izin,O
 ,O
alih,O
 ,O
fungsi,O
 ,O
lahan,O
 ,O
mangrove,O
 ,O
menjadi,O
 ,O
areal,O
 ,O
petambakan,O
 ,O
udang,O
.,O
KOMPAS.com,O
 ,O
-,O
 ,O
Tuberkulosis,b-penyakit
 ,O
(,O
TB/,b-penyakit
 ,O
TBC,b-penyakit
),O
 ,O
di,O
 ,O
Indonesia,b-lokasi
 ,O
menjadi,O
 ,O
penyakit,O
 ,O
tertinggi,O
 ,O
ke,O
 ,O
tiga,O
 ,O
di,O
 ,O
dunia,O
 ,O
setelah,O
 ,O
India,O
 ,O
dan,O
 ,O
China,b-lokasi
.,O
 ,O
Pada,O
 ,O
tahun,O
 ,O
2018,O
",",O
 ,O
diperkirakan,O
 ,O
ada,O
 ,O
sekitar,O
 ,O
845,b-korban
 ,O
penduduk,e-korban
 ,O
Indonesia,O
 ,O
jatuh,O
 ,O
sakit,O
 ,O
karena,O
 ,O
TBC,b-penyakit
.,O
 ,O
TBC,b-penyakit
 ,O
juga,O
 ,O
termasuk,O
 ,O
salah,O
 ,O
satu,O
 ,O
dari,O
 ,O
lima,O
 ,O
besar,O
 ,O
penyebab,O
 ,O
kematian,O
 ,O
prematur,O
 ,O
dan,O
 ,O
kematian,O
 ,O
penduduk,O
 ,O
di,O
 ,O
Indonesia,O
 ,O
sepanjang,O
 ,O
tahun,O
 ,O
2007,O
-,O
2017,O
.,O
 ,O
TBC,b-penyakit
 ,O
menjadi,O
 ,O
penyakit,O
 ,O
yang,O
 ,O
saat,O
 ,O
ini,O
 ,O
sedang,O
 ,O
gencar,O
 ,O
ditangani,O
 ,O
masyarakat,O
 ,O
dunia,O
.,O
 ,O
Kendati,O
",",O
 ,O
tidak,O
 ,O
sedikit,O
 ,O
ahli,O
 ,O
medis,O
 ,O
yang,O
 ,O
mengakui,O
 ,O
masyarakat,O
 ,O
masih,O
 ,O
banyak,O
 ,O
mengabaikan,O
 ,O
penyakit,O
 ,O
menular,O
 ,O
berbahaya,O
 ,O
ini,O
.,O
 ,O
Baca,O
 ,O
juga,O
:,O
 ,O
TBC,O
 ,O
Bisa,O
 ,O
Diobati,O
 ,O
dan,O
 ,O
Gratis,O
",",O
 ,O
Ahli,O
 ,O
Tegaskan,O
 ,O
